UTC Time, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, HDOP, Lat, Lon, Alt (Elipsoide), Alt (AMSL), Speed, Course, Estimated Horizontal Positioning Error, Estimated Vertical Positioning Error, Estimated Horizontal Velocity Error, Clock Bias, Clock Bias Error, Clock Drift, Clock Drift Error, EXTENDED GPS Week, GPS TOW, SVs number, Clock Drift 7, Clock Bias 7, Estimated GPS Time, PRN, GPS Software Time, Azimuth, Elevation, State, X Position, Y Position, Z Position, X Velocity, Y Velocity, Z Velocity, Pseudorange, C/No 1, C/No 2,  C/No 3, C/No 4, C/No 5, C/No 6, C/No 7, C/No 8, C/No 9, C/No 10, Carrier Frequency, Carrier Phase, Delta Range Interval, Mean Delta Range Time, Clock Bias, Clock Drift, Ionospheric Delay, Filtered C/No Max, Filtered C/No Min, Filtered C/No Delta, Check
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,2,226251.02189170403,44.0,24.0,191,-4451479.408706777,1.5285912032563552E7,2.1599806160706855E7,-2636.2976025003827,-409.6881920625306,-302.59966830392216,3.0035790617805034E7,46,46,45,45,45,45,45,45,45,45,18742.934,3.00357123586643E7,500.0,0.0,5.71089134914114E-4,5.855069E-12,0.0,45,45,0,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,5,226251.02189170403,86.0,32.0,191,1005137.3720747716,2.4196760448017925E7,1.063729062233051E7,-767.5874330521073,-1170.7689020832092,2741.5102049538045,2.9187992954860054E7,45,45,45,45,45,45,45,45,45,45,18103.332,2.918794325367452E7,500.0,0.0,-2.3143530199322526E-4,3.18143E-12,0.0,45,45,0,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,70,226251.02189170403,174.0,22.0,173,1.7905229919697385E7,1.5197763268439366E7,-9888897.806705737,-1076.2005104183781,-848.4497639898896,-3267.650726100895,2.8950397559583753E7,31,31,31,31,31,31,31,31,31,30,19025.332,2.8950397559583753E7,500.0,0.0,1.7853948156698588E-4,3.6379788E-12,0.0,31,31,0,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,71,226251.02189170403,26.0,36.0,173,1961939.6976018357,1.1064437703361765E7,2.2907723637714926E7,-2714.1097344920627,1573.8817751339195,-520.2901510158251,2.7789894953886416E7,29,30,30,30,30,30,30,31,31,31,18622.066,2.7789894953886416E7,500.0,0.0,2.342802872590245E-5,1.8189894E-12,0.0,31,29,2,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,73,226251.02189170403,0.0,0.0,0,-1807693.037121912,2.4990551400744386E7,4928888.175536423,153.95377738498027,-671.6816705270904,3487.696884407346,2.931645306058176E7,0,0,0,0,0,0,0,0,0,0,17749.758,2.931645306058176E7,500.0,0.0,1.3713692715100468E-4,1.8189894E-12,0.0,37,37,0,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,10,226251.02189170403,0.0,0.0,0,-1.2805277530716704E7,9321947.74005237,2.0882321339241166E7,-1018.6528255018985,-2561.8162524995505,551.3681193307922,3.2024163888200074E7,0,0,0,0,0,0,0,0,0,0,18598.781,3.2024176637085184E7,500.0,0.0,-1.7835215841083716E-4,-4.4117912E-12,0.0,23,22,-1,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,74,226251.02189170403,293.0,44.0,173,1.9523670671320878E7,-2765753.7340488513,1.6151231220650777E7,-1972.00134653316,1011.9762313234891,2565.7594660856757,2.7189617189841677E7,38,38,38,38,38,38,38,38,38,38,18055.17,2.7189617189841677E7,500.0,0.0,5.363610307540507E-5,9.094947E-13,0.0,38,38,0,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,76,226251.02189170403,320.0,36.0,45,1.3935275052400228E7,-3457429.0278556207,2.102123326864263E7,2561.06749501295,1347.0173876005795,-1481.062674541232,2.766566691655595E7,26,26,26,26,26,26,26,26,26,25,17694.238,2.766566691655595E7,0.0,0.0,0.0,0.0,0.0,26,26,0,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,77,226251.02189170403,216.0,63.0,173,2.2830294662179533E7,9574089.833601382,6358269.740387663,873.243007336146,221.45943272547493,-3460.498360709579,2.628653914147807E7,22,22,22,22,22,22,22,22,22,22,18561.791,2.628653914147807E7,500.0,0.0,4.702650676335902E-5,9.094947E-13,0.0,22,22,0,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,78,226251.02189170403,45.0,10.0,45,-9103545.529933034,1.3667034721419085E7,1.95208101256672E7,6.581348803646183,-2672.0754109998807,1875.8249966939989,3.016745333162118E7,25,25,25,25,25,25,24,24,24,24,18283.588,3.016745333162118E7,0.0,0.0,0.0,0.0,0.0,25,24,1,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,79,226251.02189170403,53.0,5.0,44,-1.1547142340314636E7,1.569128655714556E7,1.645282444730523E7,-1874.3878387281786,1267.0204629375041,-2519.0937186296132,3.0768260181165334E7,8,8,8,8,8,8,8,8,8,7,18733.133,3.0768260181165334E7,0.0,0.0,0.0,0.0,0.0,10,7,-1,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,80,226251.02189170403,254.0,4.0,36,2.2064557811638016E7,-1.2766202176041752E7,-848442.9902772021,12.027978675252406,-218.07417052690317,3578.673028202561,1.901974567142132E7,10,10,10,10,10,10,10,10,10,10,17719.256,1.901974567142132E7,0.0,0.0,0.0,0.0,0.0,10,10,0,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,21,226251.02189170403,222.0,41.0,191,2.6348934238783766E7,4635514.407464503,870554.8776308465,-77.28499567020512,327.27885966457353,3089.908513377892,2.88230292136408E7,34,34,33,33,33,33,33,33,33,33,17794.699,2.882297344585253E7,500.0,0.0,-4.5378896064794433E-4,-8.3379809E-13,0.0,33,33,0,End,
201569145035,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,0.0,12835.0,394,319,4,6.56298573E8,0.0,1819835.0,0,1848.0,226251.0,9,95633.0,2.1891764E7,2.26251E8,25,226251.02189170403,50.0,82.0,191,1.6361702105401117E7,1.4110279439243523E7,1.5458967597066138E7,543.4454153513705,1900.6155376704785,-2278.9021668452247,2.6812408678971115E7,46,46,46,46,46,46,45,45,45,45,18189.742,2.681233165559068E7,500.0,0.0,-3.799815287383264E-5,-4.0226524E-12,0.0,46,46,0,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,2,226252.0219524323,44.0,24.0,173,-4454115.702131161,1.5285502419636399E7,2.1599503338265467E7,-2636.2891206667564,-409.53764342962256,-303.04520025768363,3.005453398435624E7,0,0,45,45,45,45,46,46,46,46,18743.611,3.0054531700974934E7,0.0,0.0,5.710891407691829E-4,5.855069E-12,0.0,46,0,46,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,5,226252.0219524323,86.0,32.0,189,1004369.6910949099,2.4195589538815588E7,1.0640032018006137E7,-767.774497989006,-1171.049443889082,2741.2810170605358,2.9206093453403812E7,0,0,44,44,44,44,44,44,44,43,18104.182,2.9206091170017637E7,0.0,0.0,-2.3143529881179526E-4,3.18143E-12,0.0,44,0,43,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,70,226252.0219524323,174.0,22.0,173,1.790415348923019E7,1.51969147544995E7,-9892165.338381989,-1076.6603773272498,-848.5780653126579,-3267.4124723568093,2.8969427538113173E7,0,0,30,30,30,30,30,30,29,29,19025.461,2.8969427538113173E7,0.0,0.0,1.7853948520496477E-4,3.6379788E-12,0.0,30,0,29,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,71,226252.0219524323,26.0,36.0,173,1959225.684256327,1.1066011679798115E7,2.2907203072735325E7,-2713.9168263751553,1574.07102008218,-520.8397836504512,2.7808508991358902E7,0,0,30,34,34,32,32,30,31,30,18622.797,2.7808508991358902E7,0.0,0.0,2.3428030544891896E-5,1.8189894E-12,0.0,34,0,30,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,73,226252.0219524323,0.0,0.0,0,-1807539.1154999125,2.4989879475145403E7,4932375.81349793,153.88944763308353,-672.1694948046809,3487.5788741884094,2.933420554149917E7,0,0,0,0,0,0,0,0,0,0,17750.832,2.933420554149917E7,0.0,0.0,1.3713692896999413E-4,1.8189894E-12,0.0,39,0,37,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,10,226252.0219524323,0.0,0.0,0,-1.2806296262701252E7,9319385.919616176,2.0882872476205103E7,-1018.8110967116378,-2561.824497537233,550.9057825284011,3.2042737192734797E7,0,0,0,0,0,0,0,0,0,0,18599.934,3.2042753937539045E7,0.0,0.0,-1.783521628226285E-4,-4.4117912E-12,0.0,21,0,21,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,74,226252.0219524323,293.0,44.0,173,1.95216985606865E7,-2764741.588054924,1.615379678577762E7,-1972.2198227501783,1012.3157150393147,2565.370666643508,2.7207658881197225E7,0,0,37,39,39,39,38,41,41,42,18055.895,2.7207658881197225E7,0.0,0.0,5.363610398489979E-5,9.094947E-13,0.0,42,0,42,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,76,226252.0219524323,320.0,36.0,45,1.3937836090886481E7,-3456082.163890345,2.1019751950470764E7,2561.0093658389105,1346.7104842316153,-1481.57360461371,2.768336765408658E7,0,0,25,26,26,26,27,32,30,30,17695.291,2.768336765408658E7,0.0,0.0,0.0,0.0,0.0,32,0,30,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,77,226252.0219524323,216.0,63.0,173,2.2831167709550813E7,9574311.14055161,6354809.166033962,872.8516874059268,221.15446699290675,-3460.6501835564263,2.6305155794731144E7,0,0,0,0,7,17,17,20,20,22,18561.184,2.6305155794731144E7,0.0,0.0,4.702650767285374E-5,9.094947E-13,0.0,22,0,22,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,78,226252.0219524323,45.0,10.0,45,-9103539.056681028,1.3664362514218649E7,1.952268571828396E7,6.365154929223451,-2672.3388733702977,1875.3601550498306,3.0185744004161358E7,0,0,24,26,26,26,26,23,29,28,18284.213,3.0185744004161358E7,0.0,0.0,0.0,0.0,0.0,29,0,28,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,21,226252.0219524323,222.0,41.0,173,2.6348856773855697E7,4635841.656121817,873644.7771440035,-77.64485837709498,327.2184485700539,3089.8903672698743,2.8840835730319284E7,0,0,32,32,32,32,32,32,32,32,17795.707,2.884082907043609E7,0.0,0.0,-4.537889614817425E-4,-8.3379809E-13,0.0,32,0,32,End,
201569145036,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,388,321,22,6.58118524E8,0.0,1819835.0,0,1848.0,226252.0,9,95633.0,2.1952471E7,2.26252E8,25,226252.0219524323,50.0,82.0,173,1.6362245559006069E7,1.411217990271849E7,1.5456688530506805E7,543.461762048432,1900.3113238790106,-2279.230844424469,2.6830592041063156E7,0,0,45,45,45,45,45,45,45,45,18190.51,2.683058404921385E7,0.0,0.0,-3.799815689648498E-5,-4.0226524E-12,0.0,45,0,45,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,2,226253.02201316055,44.0,24.0,189,-4456751.98704003,1.5285092957261022E7,2.159920007029534E7,-2636.2805748499914,-409.3870890360931,-303.49072614455383,3.0073277839084696E7,47,47,47,47,47,47,46,46,46,46,18742.604,3.0073275555703387E7,500.0,0.0,5.710891466242519E-4,5.855069E-12,0.0,47,46,1,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,5,226253.02201316055,86.0,32.0,191,1003601.8230362383,2.4194418349095143E7,1.0642773184462942E7,-767.9615916474652,-1171.329939781549,2741.051770831195,2.9224198783712152E7,43,43,43,43,43,43,43,43,42,42,18103.266,2.9224195739197243E7,500.0,0.0,-2.3143529563036524E-4,3.18143E-12,0.0,43,43,0,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,70,226253.02201316055,174.0,22.0,173,1.7903076598895933E7,1.519606611229915E7,-9895432.631767634,-1077.1202458808411,-848.7062860439894,-3267.174149084703,2.8988451038156107E7,29,29,29,29,29,29,28,28,28,28,19025.041,2.8988451038156107E7,500.0,0.0,1.7853948884294366E-4,3.6379788E-12,0.0,29,29,0,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,71,226253.02201316055,26.0,36.0,173,1956511.8638561547,1.1067585845451823E7,2.2906681958128918E7,-2713.723847303644,1574.2602118608565,-521.3894052766223,2.7827153475091185E7,32,32,33,33,33,50,47,45,44,42,18621.848,2.7827153475091185E7,500.0,0.0,2.3428032363881337E-5,1.8189894E-12,0.0,50,32,10,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,73,226253.02201316055,0.0,0.0,0,-1807385.2582445762,2.4989207061732568E7,4935863.333409884,153.8250442587129,-672.657299082939,3487.4607897737897,2.935193675303612E7,0,0,0,0,0,0,0,0,0,0,17749.576,2.935193675303612E7,500.0,0.0,1.3713693078898356E-4,1.8189894E-12,0.0,51,37,7,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,10,226253.02201316055,0.0,0.0,0,-1.2807315152948963E7,9316824.090968579,2.088342315082591E7,-1018.9693531274423,-2561.8326785815507,550.4434337922654,3.2061319254234314E7,0,0,0,0,0,0,0,0,0,0,18598.272,3.2061354456379805E7,500.0,0.0,-1.7835216723441984E-4,-4.4117912E-12,0.0,21,21,0,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,74,226253.02201316055,293.0,44.0,173,1.9519726231617633E7,-2763729.1025700164,1.615636196207606E7,-1972.43821802778,1012.655214566462,2564.981812586612,2.7225714416775018E7,40,39,52,48,47,46,45,45,44,43,18054.838,2.7225714416775018E7,500.0,0.0,5.3636104894394514E-5,9.094947E-13,0.0,52,39,3,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,76,226253.02201316055,320.0,36.0,45,1.3940397071241919E7,-3454735.6068293066,2.1018270121369757E7,2560.9512366649087,1346.4035808628475,-1482.0845346858607,2.7701051289138496E7,38,35,33,32,31,30,30,29,29,28,17694.537,2.7701051289138496E7,500.0,0.0,0.0,0.0,0.0,38,28,-10,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,77,226253.02201316055,216.0,63.0,173,2.283204036557235E7,9574532.142562691,6351348.43989642,872.4603089945733,220.84955472745955,-3460.801932814625,2.6323668832319286E7,23,23,23,23,23,23,22,22,22,22,18560.283,2.6323668832319286E7,500.0,0.0,4.702650858234846E-5,9.094947E-13,0.0,23,22,0,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,78,226253.02201316055,45.0,10.0,45,-9103532.799622903,1.3661690043557549E7,1.952456084605786E7,6.14896105493915,-2672.6023357405456,1874.8953134059602,3.0204040953781277E7,27,27,27,26,26,26,26,26,26,26,18283.145,3.0204040953781277E7,500.0,0.0,0.0,0.0,0.0,27,25,-2,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,21,226253.02201316055,222.0,41.0,189,2.6348778949061107E7,4636168.844391447,876734.6584762108,-78.00472879110207,327.1580847163887,3089.8721554357976,2.8858631978834808E7,33,33,33,33,33,32,32,32,32,32,17794.492,2.885862303556305E7,500.0,0.0,-4.5378896231554057E-4,-8.3379809E-13,0.0,33,32,1,End,
201569145037,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,5.0,12835.0,329,281,79,6.59938414E8,0.0,1819778.0,0,1848.0,226253.0,9,95630.0,2.2013176E7,2.26253E8,25,226253.02201316055,50.0,82.0,173,1.6362789028930945E7,1.4114080061961858E7,1.545440913529545E7,543.478055900597,1900.0070769159577,-2279.5594737906886,2.6848787862256885E7,45,45,45,45,45,45,45,45,45,45,18189.389,2.6848775493918628E7,500.0,0.0,-3.7998160919137313E-5,-4.0226524E-12,0.0,45,45,0,End,
201569145038,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,310,278,19,6.61758304E8,0.0,1819740.0,0,1848.0,226254.0,9,95628.0,2.2073881E7,2.26254E8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,End,
201569145038,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,310,278,19,6.61758304E8,0.0,1819740.0,0,1848.0,226254.0,9,95628.0,2.2073881E7,2.26254E8,2,226254.0220738277,44.0,24.0,191,-4459388.263220019,1.5284683645466374E7,2.1598896356819775E7,-2636.2719650505774,-409.23652889047383,-303.93624593928763,3.0092022793148737E7,48,47,47,47,47,47,47,47,47,47,18742.481,3.0092019177794993E7,500.0,0.0,5.710891524793205E-4,5.855069E-12,0.0,47,47,0,End,
201569145038,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,310,278,19,6.61758304E8,0.0,1819740.0,0,1848.0,226254.0,9,95628.0,2.2073881E7,2.26254E8,5,226254.0220738277,86.0,32.0,191,1002833.7679135625,2.4193246878968902E7,1.0645514121487282E7,-768.1487140168806,-1171.6103897447197,2740.8224662787775,2.9242303030048516E7,43,43,43,43,43,42,42,42,42,42,18103.145,2.9242299985533606E7,500.0,0.0,-2.314352924489354E-4,3.18143E-12,0.0,43,42,-1,End,
201569145038,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,310,278,19,6.61758304E8,0.0,1819740.0,0,1848.0,226254.0,9,95628.0,2.2073881E7,2.26254E8,70,226254.0220738277,174.0,22.0,173,1.7901999248754047E7,1.5195217341967005E7,-9898699.686608026,-1077.5801160530941,-848.8344261766251,-3266.9357562980863,2.900749015628647E7,29,28,28,28,28,28,28,28,28,28,19025.104,2.900749015628647E7,500.0,0.0,1.7853949248092233E-4,3.6379788E-12,0.0,28,28,0,End,
201569145038,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,310,278,19,6.61758304E8,0.0,1819740.0,0,1848.0,226254.0,9,95628.0,2.2073881E7,2.26254E8,71,226254.0220738277,26.0,36.0,173,1953798.236626035,1.1069160200180504E7,2.2906160293936286E7,-2713.5307972884707,1574.4493504592333,-521.9390158631946,2.7845744790876668E7,41,41,40,40,39,39,38,38,38,38,18621.867,2.7845744790876668E7,500.0,0.0,2.3428034182870676E-5,1.8189894E-12,0.0,41,38,-3,End,
201569145038,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,310,278,19,6.61758304E8,0.0,1819740.0,0,1848.0,226254.0,9,95628.0,2.2073881E7,2.26254E8,73,226254.0220738277,0.0,0.0,0,-1807231.4654382379,2.4988534160564013E7,4939350.73500048,153.7605672655241,-673.1450833342252,3487.3426311701846,2.9369675775262196E7,0,0,0,0,0,0,0,0,0,0,17749.74,2.9369675775262196E7,500.0,0.0,1.371369326079729E-4,1.8189894E-12,0.0,44,42,-2,End,
201569145038,4419086.0,3118444.0,3370493.0,0.0,0.0,0.0,1.0,32.102995,35.2097129,717.65,70080.0,4.0,12835.0,310,278,19,6.61758304E8,0.0,1819740.0,0,1848.0,226254.0,9,95628.0,2.2073881E7,2.26254E8,10,226254.0220738277,0.0,0.0,0,-1.2808334201387294E7,9314262.254318742,2.0883973363060486E7,-1019.127594740346,-2561.8407956320452,549.9810731485851,3.2079910453806665E7,0,0,0,0,0,0,0,0,0,0,18597.299,3.2079952886663318E7,500.0,0.0,-1.7835217164621095E-4,-4.4117912E-12,0.0,21,21,0,End,
